iso3,year,country_id,region_id,g_whoregion,success,cohort,prop_success,e_inc_100k,e_mort_100k,c_cdr,year_z,e_inc_100k_z,e_mort_100k_z,c_cdr_z,e_tbhiv_prct,used_2021_defs_flg
GAB,2013,57,1,AFR,2122,3861,0.5495985495985496,488,140,55,-1.4009588499021106,2.0792927331278337,2.686769095109441,-0.8333688436339016,41,NA
GAB,2014,57,1,AFR,2789,4843,0.5758827173239728,491,133,58,-1.1029710296464843,2.09673726579512,2.5237625487263897,-0.6368474673869,40,NA
GAB,2015,57,1,AFR,2839,5727,0.49572201850881786,488,131,57,-0.8049832093908581,2.0792927331278337,2.4771892497598036,-0.7023545928025672,37,NA
GAB,2016,57,1,AFR,2537,5281,0.4804014391213785,475,130,56,-0.5069953891352319,2.0036997582362606,2.4539026002765105,-0.7678617182182345,35,NA
GAB,2017,57,1,AFR,1214,4914,0.24704924704924705,456,129,53,-0.20900756887960567,1.8932177180101146,2.4306159507932175,-0.9643830944652361,33,NA
GAB,2018,57,1,AFR,2669,5318,0.5018804061677322,440,111,58,0.08898025137602054,1.800180210451255,2.0114562600939427,-0.6368474673869,31,NA
GAB,2019,57,1,AFR,3610,5399,0.6686423411742916,427,112,56,0.38696807163164676,1.7245872355596816,2.034742909577236,-0.7678617182182345,30,NA
GAB,2020,57,1,AFR,3064,4879,0.6279975404796064,413,118,51,0.684955891887273,1.6431794164456794,2.1744628064769937,-1.0953973452965706,30,0
GAB,2021,57,1,AFR,1845,3245,0.5685670261941448,401,110,53,0.9829437121428992,1.573401285776535,1.9881696106106495,-0.9643830944652361,30,1
GAB,2022,57,1,AFR,2348,3593,0.6534929028666853,390,82,66,1.2809315323985255,1.5094379993298188,1.336143425078444,-0.11279046406156223,30,1
GAB,2023,57,1,AFR,3584,5049,0.7098435333729451,380,73,70,1.5789193526541516,1.4512895571055315,1.1265635797288067,0.14923803760110665,30,1
GMB,2012,62,1,AFR,1343,1587,0.8462507876496534,177,33,64,-1.6989466701577367,0.2708761799525005,0.19509760039708463,-0.24380471489289668,16,NA
GMB,2016,62,1,AFR,1976,2467,0.8009728415079044,170,32,64,-0.5069953891352319,0.23017227039549948,0.1718109509137916,-0.24380471489289668,18,NA
GMB,2017,62,1,AFR,2028,2489,0.8147850542386501,166,32,64,-0.20900756887960567,0.20691289350578457,0.1718109509137916,-0.24380471489289668,19,NA
GMB,2018,62,1,AFR,2107,2394,0.8801169590643275,162,34,62,0.08898025137602054,0.18365351661606968,0.2183842498803777,-0.3748189657242311,20,NA
GMB,2019,62,1,AFR,2195,2619,0.8381061473844978,158,28,68,0.38696807163164676,0.16039413972635477,0.07866435298061938,0.018223786769772203,18,NA
GMB,2020,62,1,AFR,2085,2405,0.8669438669438669,153,32,62,0.684955891887273,0.13131991861421116,0.1718109509137916,-0.3748189657242311,16,1
GMB,2021,62,1,AFR,1894,2254,0.8402839396628217,149,33,59,0.9829437121428992,0.10806054172449625,0.19509760039708463,-0.5713403419712327,13,0
GMB,2022,62,1,AFR,2207,2535,0.8706114398422091,145,27,66,1.2809315323985255,0.08480116483478135,0.05537770349732633,-0.11279046406156223,14,0
GMB,2023,62,1,AFR,2394,2739,0.8740416210295728,142,22,72,1.5789193526541516,0.06735663216749518,-0.061055543919138915,0.2802522884324411,13,1
GEO,2012,59,4,EUR,3103,3638,0.8529411764705882,155,7.2,66,-1.6989466701577367,0.1429496070590686,-0.40569795627187605,-0.11279046406156223,3,NA
GEO,2013,59,4,EUR,2465,3098,0.7956746287927695,143,6.1,63,-1.4009588499021106,0.07317147638992391,-0.43131327070349845,-0.3093118403085639,2,NA
GEO,2014,59,4,EUR,2377,2862,0.8305380852550663,128,5.5,66,-1.1029710296464843,-0.014051186946506958,-0.4452852603934742,-0.11279046406156223,2.2,NA
GEO,2015,59,4,EUR,2386,2841,0.8398451249560014,115,4.9,73,-0.8049832093908581,-0.08964416183808038,-0.45925725008345003,0.3457594138481083,2.8,NA
GEO,2016,59,4,EUR,2263,2715,0.8335174953959484,104,5,75,-0.5069953891352319,-0.15360744828479636,-0.45692858513512075,0.47677366467944277,2.1,NA
GEO,2017,59,4,EUR,1977,2351,0.8409187579753297,95,4.7,72,-0.20900756887960567,-0.20594104628665486,-0.46391457998010865,0.2802522884324411,1.8,NA
GEO,2018,59,4,EUR,1735,2071,0.8377595364558185,86,4.5,71,0.08898025137602054,-0.2582746442885134,-0.4685719098767673,0.21474516301677388,2.1,NA
GEO,2019,59,4,EUR,1659,1947,0.8520801232665639,78,4.2,73,0.38696807163164676,-0.3047933980679432,-0.4755579047217552,0.3457594138481083,1.8,NA
GEO,2020,59,4,EUR,1314,1513,0.8684732319894249,71,2.7,62,0.684955891887273,-0.34549730762494424,-0.5104878789466948,-0.3748189657242311,1.9,1
GEO,2021,59,4,EUR,1169,1343,0.870439314966493,63,2.4,62,0.9829437121428992,-0.39201606140437406,-0.5174738737916827,-0.3748189657242311,3,1
GEO,2022,59,4,EUR,1178,1357,0.8680913780397936,57,2.5,70,1.2809315323985255,-0.42690512673894637,-0.5151452088433534,0.14923803760110665,2.9,1
GEO,2023,59,4,EUR,1009,1183,0.852916314454776,51,2.1,68,1.5789193526541516,-0.46179419207351874,-0.5244598686366706,0.018223786769772203,2.3,1
DEU,2012,42,4,EUR,2988,4047,0.7383246849518161,5.5,0.46,91,-1.6989466701577367,-0.7263696041940257,-0.5626499737892712,1.5248876713301183,2.8,NA
DEU,2013,42,4,EUR,2703,4029,0.6708860759493671,5.7,0.49,91,-1.4009588499021106,-0.72520663534954,-0.5619513743047725,1.5248876713301183,2.6,NA
DEU,2014,42,4,EUR,2718,4283,0.6346019145458791,5.9,0.42,91,-1.1029710296464843,-0.7240436665050541,-0.5635814397686029,1.5248876713301183,2.5,NA
DEU,2015,42,4,EUR,3600,5543,0.6494677972217211,7.6,0.42,91,-0.8049832093908581,-0.7141584313269255,-0.5635814397686029,1.5248876713301183,2.4,NA
DEU,2016,42,4,EUR,3947,5659,0.6974730517759321,7.6,0.38,91,-0.5069953891352319,-0.7141584313269255,-0.5645129057479347,1.5248876713301183,2.5,NA
DEU,2017,42,4,EUR,3721,5233,0.7110643990063061,7.1,0.38,91,-0.20900756887960567,-0.7170658534381398,-0.5645129057479347,1.5248876713301183,2.6,NA
DEU,2018,42,4,EUR,3724,5216,0.713957055214724,6.9,0.39,91,0.08898025137602054,-0.7182288222826254,-0.5642800392531017,1.5248876713301183,2.6,NA
DEU,2019,42,4,EUR,3130,4566,0.6855015330705212,6.1,0.38,91,0.38696807163164676,-0.7228806976605685,-0.5645129057479347,1.5248876713301183,2.6,NA
DEU,2020,42,4,EUR,2932,3942,0.7437848807711821,5.3,0.37,91,0.684955891887273,-0.7275325730385115,-0.5647457722427676,1.5248876713301183,2.6,1
DEU,2021,42,4,EUR,2491,3738,0.6663991439272338,5,0.36,91,0.9829437121428992,-0.72927702630524,-0.5649786387376005,1.5248876713301183,2.6,1
DEU,2022,42,4,EUR,2304,3737,0.6165373294086165,5.1,0.36,91,1.2809315323985255,-0.7286955418829972,-0.5649786387376005,1.5248876713301183,2.6,1
DEU,2023,42,4,EUR,2795,4148,0.6738187078109933,5.6,0.36,91,1.5789193526541516,-0.7257881197717829,-0.5649786387376005,1.5248876713301183,2.6,1
GHA,2012,60,1,AFR,12439,14753,0.8431505456517319,173,62,32,-1.6989466701577367,0.24761680306278563,0.8704104354125831,-2.340032728194248,24,NA
GHA,2013,60,1,AFR,12757,15043,0.848035631190587,168,60,33,-1.4009588499021106,0.21854258195064202,0.823837136445997,-2.2745256027785805,24,NA
GHA,2014,60,1,AFR,12491,14662,0.8519301595962352,165,60,32,-1.1029710296464843,0.20109804928335584,0.823837136445997,-2.340032728194248,24,NA
GHA,2015,60,1,AFR,12287,14460,0.8497233748271092,160,57,31,-0.8049832093908581,0.17202382817121223,0.7539771879961179,-2.405539853609915,22,NA
GHA,2016,60,1,AFR,12073,14162,0.852492585792967,156,57,31,-0.5069953891352319,0.14876445128149732,0.7539771879961179,-2.405539853609915,23,NA
GHA,2017,60,1,AFR,11973,14121,0.8478861270448268,152,54,31,-0.20900756887960567,0.12550507439178243,0.6841172395462387,-2.405539853609915,21,NA
GHA,2018,60,1,AFR,11650,13801,0.8441417288602275,148,53,31,0.08898025137602054,0.10224569750206754,0.6608305900629456,-2.405539853609915,19,NA
GHA,2019,60,1,AFR,12207,14604,0.8358668857847165,144,50,33,0.38696807163164676,0.07898632061235264,0.5909706416130664,-2.2745256027785805,21,NA
GHA,2020,60,1,AFR,10861,12624,0.8603453738910013,140,51,28,0.684955891887273,0.055726943722637735,0.6142572910963595,-2.6020612298569166,18,1
GHA,2021,60,1,AFR,11387,13110,0.8685736079328756,136,47,30,0.9829437121428992,0.03246756683292284,0.5211106931631874,-2.4710469790255822,14,1
GHA,2022,60,1,AFR,14324,16420,0.8723507917174178,133,42,38,1.2809315323985255,0.015023034165636663,0.4046774457467221,-1.9469899757002445,14,1
GHA,2023,60,1,AFR,17040,19005,0.8966061562746646,129,36,44,1.5789193526541516,-0.008236342724078234,0.26495754884696376,-1.553947223206241,11,1
GRC,2018,65,4,EUR,0,400,0,4.8,0.51,79,0.08898025137602054,-0.7304399951497258,-0.5614856413151065,0.7388021663421116,3.5,NA
GRL,2014,66,4,EUR,67,99,0.6767676767676768,206,27,75,-1.1029710296464843,0.43950666240293357,0.05537770349732633,0.47677366467944277,0,NA
GRL,2015,66,4,EUR,50,70,0.7142857142857143,189,24,76,-0.8049832093908581,0.34065431062164525,-0.014482244952552814,0.54228079009511,0,NA
GRL,2016,66,4,EUR,46,57,0.8070175438596491,134,16,77,-0.5069953891352319,0.02083787838806539,-0.2007754408188972,0.6077879155107772,0,NA
GRL,2017,66,4,EUR,44,57,0.7719298245614035,130,15,78,-0.20900756887960567,-0.0024214985016495095,-0.22406209030219026,0.6732950409264444,0,NA
GUM,2012,68,6,WPR,57,68,0.8382352941176471,69,14,59,-1.6989466701577367,-0.3571269960698017,-0.2473487397854833,-0.5713403419712327,0,NA
GUM,2014,68,6,WPR,50,56,0.8928571428571429,55,10,61,-1.1029710296464843,-0.43853481518380383,-0.3404953377186555,-0.44032609113989835,0,NA
GUM,2015,68,6,WPR,66,76,0.868421052631579,74,13,62,-0.8049832093908581,-0.32805277495765806,-0.27063538926877634,-0.3748189657242311,0,NA
GUM,2016,68,6,WPR,62,75,0.8266666666666667,72,13,63,-0.5069953891352319,-0.3396824634025155,-0.27063538926877634,-0.3093118403085639,0,NA
GUM,2017,68,6,WPR,74,83,0.891566265060241,80,14,64,-0.20900756887960567,-0.29316370962308574,-0.2473487397854833,-0.24380471489289668,1.2,NA
GUM,2018,68,6,WPR,57,71,0.8028169014084507,68,12,64,0.08898025137602054,-0.3629418402922304,-0.2939220387520694,-0.24380471489289668,0,NA
GUM,2019,68,6,WPR,70,78,0.8974358974358975,76,13,64,0.38696807163164676,-0.31642308651280066,-0.27063538926877634,-0.24380471489289668,1.4,NA
GUM,2020,68,6,WPR,43,57,0.7543859649122807,54,9.3,65,0.684955891887273,-0.44434965940623256,-0.35679599235696063,-0.17829758947722946,0,1
GUM,2021,68,6,WPR,46,58,0.7931034482758621,55,9.4,65,0.9829437121428992,-0.43853481518380383,-0.35446732740863135,-0.17829758947722946,1.8,1
GUM,2022,68,6,WPR,45,59,0.7627118644067796,55,9.5,65,1.2809315323985255,-0.43853481518380383,-0.352138662460302,-0.17829758947722946,1.7,1
GTM,2014,67,2,AMR,2342,2756,0.8497822931785196,23,2.5,89,-1.1029710296464843,-0.6246098303015231,-0.5151452088433534,1.393873420498784,8.8,NA
GTM,2015,67,2,AMR,2824,3230,0.8743034055727554,23,2.4,89,-0.8049832093908581,-0.6246098303015231,-0.5174738737916827,1.393873420498784,6.4,NA
GTM,2016,67,2,AMR,2684,3076,0.8725617685305592,22,2.4,89,-0.5069953891352319,-0.6304246745239518,-0.5174738737916827,1.393873420498784,8.2,NA
GTM,2017,67,2,AMR,2812,3217,0.8741063102269195,23,2.4,89,-0.20900756887960567,-0.6246098303015231,-0.5174738737916827,1.393873420498784,7.4,NA
GTM,2018,67,2,AMR,2991,3385,0.8836041358936485,24,2.2,89,0.08898025137602054,-0.6187949860790943,-0.5221312036883413,1.393873420498784,7,NA
GTM,2019,67,2,AMR,3144,3717,0.8458434221146085,24,2.5,89,0.38696807163164676,-0.6187949860790943,-0.5151452088433534,1.393873420498784,12,NA
GTM,2020,67,2,AMR,2284,2562,0.8914910226385636,18,1.5,89,0.684955891887273,-0.6536840514136667,-0.5384318583266464,1.393873420498784,7.5,1
GTM,2021,67,2,AMR,2582,2977,0.8673160900235136,20,1.7,89,0.9829437121428992,-0.6420543629688092,-0.5337745284299878,1.393873420498784,8.9,1
GTM,2022,67,2,AMR,3532,4030,0.8764267990074441,26,2.1,89,1.2809315323985255,-0.6071652976342369,-0.5244598686366706,1.393873420498784,8,1
GTM,2023,67,2,AMR,3858,4554,0.847167325428195,29,2.6,89,1.5789193526541516,-0.5897207649669507,-0.5128165438950241,1.393873420498784,8.1,1
GIN,2012,61,1,AFR,5364,6566,0.8169357295156868,185,46,56,-1.6989466701577367,0.31739493373193034,0.49782404367989425,-0.7678617182182345,25,NA
GIN,2013,61,1,AFR,8987,11313,0.7943958278087156,183,46,55,-1.4009588499021106,0.3057652452870729,0.49782404367989425,-0.8333688436339016,23,NA
GIN,2014,61,1,AFR,9177,11117,0.8254924889808402,179,44,57,-1.1029710296464843,0.282505868397358,0.45125074471330817,-0.7023545928025672,25,NA
GIN,2015,61,1,AFR,9723,12154,0.7999835445120947,177,43,58,-0.8049832093908581,0.2708761799525005,0.4279640952300151,-0.6368474673869,24,NA
GIN,2016,61,1,AFR,10684,12631,0.8458554350407727,177,42,59,-0.5069953891352319,0.2708761799525005,0.4046774457467221,-0.5713403419712327,25,NA
GIN,2017,61,1,AFR,12132,13749,0.8823914466506655,178,39,63,-0.20900756887960567,0.27669102417492925,0.3348174972968429,-0.3093118403085639,25,NA
GIN,2018,61,1,AFR,12798,14248,0.8982313307130826,178,39,63,0.08898025137602054,0.27669102417492925,0.3348174972968429,-0.3093118403085639,25,NA
GIN,2019,61,1,AFR,14792,16657,0.8880350603349942,178,32,71,0.38696807163164676,0.27669102417492925,0.1718109509137916,0.21474516301677388,23,NA
GIN,2020,61,1,AFR,14223,15631,0.9099225897255454,179,38,65,0.684955891887273,0.282505868397358,0.3115308478135499,-0.17829758947722946,29,1
GIN,2021,61,1,AFR,16738,18754,0.892502932707689,179,27,77,0.9829437121428992,0.282505868397358,0.05537770349732633,0.6077879155107772,20,1
GIN,2022,61,1,AFR,18019,19954,0.903026962012629,179,24,80,1.2809315323985255,0.282505868397358,-0.014482244952552814,0.8043092917577789,19,1
GIN,2023,61,1,AFR,17699,19660,0.9002543234994913,178,25,78,1.5789193526541516,0.27669102417492925,0.008804404530740235,0.6732950409264444,17,1
GNB,2012,63,1,AFR,1399,1982,0.7058526740665994,241,76,49,-1.6989466701577367,0.6430262101879389,1.196423528178686,-1.226411596127905,39,NA
GNB,2013,63,1,AFR,1727,2236,0.7723613595706619,230,68,54,-1.4009588499021106,0.5790629237412229,1.0101303323123414,-0.8988759690495689,41,NA
GNB,2014,63,1,AFR,1815,2234,0.8124440465532676,218,56,60,-1.1029710296464843,0.5092847930720783,0.7306905385128247,-0.5058332165555656,37,NA
GNB,2015,63,1,AFR,1691,2147,0.7876106194690266,209,52,57,-0.8049832093908581,0.45695119507021975,0.6375439405796526,-0.7023545928025672,26,NA
GNB,2016,63,1,AFR,1693,2226,0.7605570530098832,203,50,60,-0.5069953891352319,0.4220621297356474,0.5909706416130664,-0.5058332165555656,32,NA
GNB,2017,63,1,AFR,1423,2226,0.6392632524707996,198,49,60,-0.20900756887960567,0.39298790862350375,0.5676839921297734,-0.5058332165555656,31,NA
GNB,2018,63,1,AFR,1416,1994,0.7101303911735206,194,54,55,0.08898025137602054,0.36972853173378883,0.6841172395462387,-0.8333688436339016,35,NA
GNB,2019,63,1,AFR,1762,2407,0.7320315745741587,189,42,65,0.38696807163164676,0.34065431062164525,0.4046774457467221,-0.17829758947722946,31,NA
GNB,2020,63,1,AFR,1908,2542,0.7505900865460268,186,38,68,0.684955891887273,0.32320977795435907,0.3115308478135499,0.018223786769772203,32,0
GNB,2021,63,1,AFR,1858,2490,0.7461847389558233,183,39,66,0.9829437121428992,0.3057652452870729,0.3348174972968429,-0.11279046406156223,29,1
GNB,2022,63,1,AFR,2318,2990,0.7752508361204014,180,27,79,1.2809315323985255,0.2883207126197867,0.05537770349732633,0.7388021663421116,29,1
GNB,2023,63,1,AFR,1995,2652,0.752262443438914,178,35,69,1.5789193526541516,0.27669102417492925,0.24167089936367073,0.08373091218543942,30,1
GUY,2012,69,2,AMR,514,793,0.648171500630517,148,30,68,-1.6989466701577367,0.10224569750206754,0.12523765194720549,0.018223786769772203,31,NA
GUY,2013,69,2,AMR,455,680,0.6691176470588235,130,26,70,-1.4009588499021106,-0.0024214985016495095,0.03209105401403328,0.14923803760110665,26,NA
GUY,2014,69,2,AMR,375,545,0.6880733944954128,100,18,72,-1.1029710296464843,-0.17686682517451124,-0.1542021418523111,0.2802522884324411,25,NA
GUY,2015,69,2,AMR,388,571,0.6795096322241682,102,18,74,-0.8049832093908581,-0.1652371367296538,-0.1542021418523111,0.41126653926377554,24,NA
GUY,2016,69,2,AMR,389,563,0.6909413854351687,101,19,75,-0.5069953891352319,-0.17105198095208252,-0.13091549236901806,0.47677366467944277,24,NA
GUY,2017,69,2,AMR,360,508,0.7086614173228346,90,17,76,-0.20900756887960567,-0.2350152673987985,-0.17748879133560416,0.54228079009511,28,NA
GUY,2018,69,2,AMR,363,504,0.7202380952380952,85,12,77,0.08898025137602054,-0.2640894885109421,-0.2939220387520694,0.6077879155107772,19,NA
GUY,2019,69,2,AMR,345,485,0.711340206185567,80,15,77,0.38696807163164676,-0.29316370962308574,-0.22406209030219026,0.6077879155107772,19,NA
GUY,2020,69,2,AMR,239,358,0.6675977653631285,59,14,77,0.684955891887273,-0.41527543829408897,-0.2473487397854833,0.6077879155107772,19,1
GUY,2021,69,2,AMR,271,402,0.6741293532338308,66,18,77,0.9829437121428992,-0.3745715287370879,-0.1542021418523111,0.6077879155107772,20,0
GUY,2022,69,2,AMR,275,392,0.701530612244898,61,18,77,1.2809315323985255,-0.4036457498492315,-0.1542021418523111,0.6077879155107772,15,1
GUY,2023,69,2,AMR,327,424,0.7712264150943396,66,20,77,1.5789193526541516,-0.3745715287370879,-0.10762884288572501,0.6077879155107772,22,1
HTI,2012,73,2,AMR,13629,16723,0.814985349518627,372,46,44,-1.6989466701577367,1.4047708033261017,0.49782404367989425,-1.553947223206241,20,NA
HTI,2014,73,2,AMR,12265,15779,0.7772989416312821,336,39,45,-1.1029710296464843,1.1954364113186677,0.3348174972968429,-1.4884400977905738,19,NA
HTI,2015,73,2,AMR,12974,16234,0.7991868917087593,318,33,49,-0.8049832093908581,1.0907692153149506,0.19509760039708463,-1.226411596127905,16,NA
HTI,2016,73,2,AMR,12526,15302,0.8185858057770226,297,30,48,-0.5069953891352319,0.9686574866439475,0.12523765194720549,-1.2919187215435721,15,NA
HTI,2017,73,2,AMR,11788,15189,0.7760879583909408,276,29,50,-0.20900756887960567,0.8465457579729443,0.10195100246391244,-1.1609044707122378,16,NA
HTI,2018,73,2,AMR,11308,13744,0.8227590221187427,256,27,48,0.08898025137602054,0.7302488735243697,0.05537770349732633,-1.2919187215435721,15,NA
HTI,2019,73,2,AMR,10920,13005,0.839677047289504,239,26,49,0.38696807163164676,0.6313965217430815,0.03209105401403328,-1.226411596127905,16,NA
HTI,2020,73,2,AMR,8883,10844,0.8191626706012541,223,23,45,0.684955891887273,0.5383590141842218,-0.037768894435845864,-1.4884400977905738,13,1
HTI,2021,73,2,AMR,8062,9778,0.8245039885457148,209,23,44,0.9829437121428992,0.45695119507021975,-0.037768894435845864,-1.553947223206241,14,1
HTI,2022,73,2,AMR,9420,11100,0.8486486486486486,196,21,49,1.2809315323985255,0.3813582201786463,-0.08434219340243196,-1.226411596127905,15,1
HTI,2023,73,2,AMR,9633,11714,0.8223493255933072,185,18,54,1.5789193526541516,0.31739493373193034,-0.1542021418523111,-0.8988759690495689,14,1
HND,2012,71,2,AMR,1749,1957,0.8937148696985181,59,6.3,59,-1.6989466701577367,-0.41527543829408897,-0.4266559408068398,-0.5713403419712327,11,NA
HND,2014,71,2,AMR,1602,1810,0.8850828729281768,49,5.6,62,-1.1029710296464843,-0.4734238805183762,-0.442956595445145,-0.3748189657242311,10,NA
HND,2015,71,2,AMR,2489,2906,0.8565037852718513,49,5.5,64,-0.8049832093908581,-0.4734238805183762,-0.4452852603934742,-0.24380471489289668,10,NA
HND,2016,71,2,AMR,2528,2880,0.8777777777777778,48,5.4,64,-0.5069953891352319,-0.4792387247408049,-0.4476139253418035,-0.24380471489289668,8.1,NA
HND,2017,71,2,AMR,2431,2793,0.870390261367705,46,5.3,64,-0.20900756887960567,-0.4908684131856624,-0.44994259029013284,-0.24380471489289668,6.9,NA
HND,2018,71,2,AMR,2497,2838,0.8798449612403101,45,5.4,64,0.08898025137602054,-0.4966832574080911,-0.4476139253418035,-0.24380471489289668,6.4,NA
HND,2019,71,2,AMR,2156,2424,0.8894389438943895,38,5.4,65,0.38696807163164676,-0.5373871669650921,-0.4476139253418035,-0.17829758947722946,5.6,NA
HND,2020,71,2,AMR,1612,1847,0.8727666486193828,38,6.1,48,0.684955891887273,-0.5373871669650921,-0.43131327070349845,-1.2919187215435721,5.1,1
HND,2021,71,2,AMR,1762,2063,0.8540959767329133,38,5.9,53,0.9829437121428992,-0.5373871669650921,-0.43597060060015697,-0.9643830944652361,5.7,0
HND,2022,71,2,AMR,2005,2331,0.8601458601458601,38,5.6,58,1.2809315323985255,-0.5373871669650921,-0.442956595445145,-0.6368474673869,6.3,1
HND,2023,71,2,AMR,2221,2634,0.8432042520880789,38,5.4,65,1.5789193526541516,-0.5373871669650921,-0.4476139253418035,-0.17829758947722946,6.2,1
HUN,2012,74,4,EUR,823,1172,0.7022184300341296,16,1.3,73,-1.6989466701577367,-0.6653137398585242,-0.543089188223305,0.3457594138481083,0.86,NA
HUN,2013,74,4,EUR,760,1030,0.7378640776699029,14,1,74,-1.4009588499021106,-0.6769434283033815,-0.550075183068293,0.41126653926377554,0.82,NA
HUN,2014,74,4,EUR,577,795,0.7257861635220125,11,0.91,75,-1.1029710296464843,-0.6943879609706677,-0.5521709815217893,0.47677366467944277,0.83,NA
HUN,2015,74,4,EUR,600,851,0.7050528789659224,11,1.1,76,-0.8049832093908581,-0.6943879609706677,-0.5477465181199636,0.54228079009511,0.87,NA
HUN,2016,74,4,EUR,511,722,0.7077562326869806,9.8,0.7,77,-0.5069953891352319,-0.7013657740375823,-0.5570611779132809,0.6077879155107772,0.94,NA
HUN,2017,74,4,EUR,429,639,0.6713615023474179,8.6,0.68,77,-0.20900756887960567,-0.7083435871044967,-0.5575269109029467,0.6077879155107772,1,NA
HUN,2018,74,4,EUR,388,591,0.6565143824027073,8,0.89,77,0.08898025137602054,-0.7118324936379539,-0.5526367145114551,0.6077879155107772,1.1,NA
